Order_ID,Order_Date,Ship_Mode,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Month,Quarter
ORD-1760,2023-08-19 17:24:52.243536,Standard Class,Corporate,North,Electronics,Smartwatch,4,624.89,0.1,2249.6,298.43,August,2023Q3
ORD-1761,2023-08-20 00:42:02.101751,Standard Class,Consumer,South,Furniture,Filing Cabinet,6,249.03,0.25,1120.64,314.37,August,2023Q3
ORD-1762,2023-08-20 07:59:11.959966,Second Class,Consumer,West,Electronics,Camera,4,799.03,0.1,2876.51,406.53,August,2023Q3
ORD-1763,2023-08-20 15:16:21.818181,Standard Class,Home Office,North,Office Supplies,Pens Set,5,45.15,0.15,191.89,50.82,August,2023Q3
ORD-1764,2023-08-20 22:33:31.676397,Standard Class,Consumer,West,Electronics,Camera,1,623.38,0.2,498.7,107.14,August,2023Q3
ORD-1765,2023-08-21 05:50:41.534612,Standard Class,Consumer,North,Office Supplies,Stapler,1,32.44,0.2,25.95,6.47,August,2023Q3
ORD-1766,2023-08-21 13:07:51.392827,Standard Class,Corporate,West,Clothing,Accessories,4,135.03,0.0,540.12,114.21,August,2023Q3
ORD-1767,2023-08-21 20:25:01.251042,First Class,Consumer,West,Clothing,Accessories,4,141.56,0.0,566.24,153.65,August,2023Q3
ORD-1768,2023-08-22 03:42:11.109257,Standard Class,Consumer,South,Furniture,Desk,4,337.65,0.0,1350.6,257.21,August,2023Q3
ORD-1769,2023-08-22 10:59:20.967472,Second Class,Consumer,East,Clothing,Trousers,2,180.8,0.0,361.6,75.07,August,2023Q3
ORD-1770,2023-08-22 18:16:30.825688,Standard Class,Corporate,South,Electronics,Monitor,3,899.4,0.0,2698.2,414.04,August,2023Q3
ORD-1771,2023-08-23 01:33:40.683903,Second Class,Corporate,East,Clothing,Accessories,3,147.28,0.0,441.84,109.84,August,2023Q3
ORD-1772,2023-08-23 08:50:50.542118,Standard Class,Corporate,North,Electronics,Laptop,1,783.83,0.0,783.83,180.55,August,2023Q3
ORD-1773,2023-08-23 16:08:00.400333,Standard Class,Home Office,North,Furniture,Filing Cabinet,2,281.08,0.05,534.05,140.91,August,2023Q3
ORD-1774,2023-08-23 23:25:10.258548,First Class,Corporate,North,Clothing,Accessories,4,140.33,0.1,505.19,109.98,August,2023Q3
ORD-1775,2023-08-24 06:42:20.116763,Standard Class,Consumer,South,Electronics,Smartphone,1,412.71,0.0,412.71,68.2,August,2023Q3
ORD-1776,2023-08-24 13:59:29.974979,Standard Class,Consumer,North,Electronics,Smartphone,2,373.68,0.1,672.62,118.49,August,2023Q3
ORD-1777,2023-08-24 21:16:39.833194,Standard Class,Corporate,East,Office Supplies,Folders,5,98.96,0.1,445.32,171.99,August,2023Q3
ORD-1778,2023-08-25 04:33:49.691409,Second Class,Corporate,West,Office Supplies,Folders,6,71.81,0.05,409.32,98.66,August,2023Q3
ORD-1779,2023-08-25 11:50:59.549624,Standard Class,Corporate,South,Office Supplies,Folders,2,58.03,0.2,92.85,25.47,August,2023Q3
ORD-1780,2023-08-25 19:08:09.407839,First Class,Corporate,East,Office Supplies,Pens Set,7,47.75,0.0,334.25,114.08,August,2023Q3
ORD-1781,2023-08-26 02:25:19.266055,Standard Class,Consumer,South,Office Supplies,Folders,1,70.48,0.0,70.48,27.03,August,2023Q3
ORD-1782,2023-08-26 09:42:29.124270,Standard Class,Consumer,West,Electronics,Smartwatch,3,305.71,0.05,871.27,124.43,August,2023Q3
ORD-1783,2023-08-26 16:59:38.982485,Second Class,Consumer,West,Furniture,Sofa,7,210.42,0.0,1472.94,271.04,August,2023Q3
ORD-1784,2023-08-27 00:16:48.840700,Second Class,Consumer,West,Electronics,Laptop,4,293.66,0.05,1115.91,167.8,August,2023Q3
ORD-1785,2023-08-27 07:33:58.698915,First Class,Consumer,West,Sports,Football,6,167.84,0.0,1007.04,143.52,August,2023Q3
ORD-1786,2023-08-27 14:51:08.557130,Same Day,Corporate,North,Office Supplies,Notebooks,5,70.24,0.0,351.2,111.94,August,2023Q3
ORD-1787,2023-08-27 22:08:18.415346,Standard Class,Corporate,West,Furniture,Sofa,6,195.99,0.0,1175.94,285.2,August,2023Q3
ORD-1788,2023-08-28 05:25:28.273561,Standard Class,Consumer,East,Furniture,Bookshelf,6,491.11,0.0,2946.66,688.14,August,2023Q3
ORD-1789,2023-08-28 12:42:38.131776,Standard Class,Consumer,North,Sports,Cycle,2,116.24,0.1,209.23,31.08,August,2023Q3
ORD-1790,2023-08-28 19:59:47.989991,Second Class,Consumer,West,Electronics,Headphones,1,763.35,0.05,725.18,96.79,August,2023Q3
ORD-1791,2023-08-29 03:16:57.848206,First Class,Consumer,North,Office Supplies,Folders,1,97.7,0.0,97.7,24.22,August,2023Q3
ORD-1792,2023-08-29 10:34:07.706422,Standard Class,Corporate,East,Office Supplies,Pens Set,6,76.76,0.0,460.56,120.78,August,2023Q3
ORD-1793,2023-08-29 17:51:17.564637,Standard Class,Corporate,North,Office Supplies,Printer Paper,4,90.59,0.0,362.36,127.4,August,2023Q3
ORD-1794,2023-08-30 01:08:27.422852,Standard Class,Corporate,South,Electronics,Smartphone,1,952.7,0.0,952.7,136.44,August,2023Q3
ORD-1795,2023-08-30 08:25:37.281067,First Class,Corporate,East,Clothing,Shoes,6,117.2,0.15,597.72,108.55,August,2023Q3
ORD-1796,2023-08-30 15:42:47.139282,Standard Class,Corporate,East,Sports,Yoga Mat,1,206.85,0.0,206.85,38.74,August,2023Q3
ORD-1797,2023-08-30 22:59:56.997497,Standard Class,Consumer,South,Office Supplies,Pens Set,4,88.34,0.1,318.02,90.62,August,2023Q3
ORD-1798,2023-08-31 06:17:06.855713,Standard Class,Consumer,South,Office Supplies,Stapler,5,52.68,0.15,223.89,65.19,August,2023Q3
ORD-1799,2023-08-31 13:34:16.713928,First Class,Consumer,West,Sports,Gym Equipment,7,122.19,0.0,855.33,204.62,August,2023Q3
ORD-1800,2023-08-31 20:51:26.572143,Second Class,Home Office,North,Office Supplies,Folders,6,95.16,0.05,542.41,123.47,August,2023Q3
ORD-1801,2023-09-01 04:08:36.430358,Second Class,Consumer,South,Electronics,Headphones,3,792.94,0.25,1784.12,360.44,September,2023Q3
ORD-1802,2023-09-01 11:25:46.288573,Standard Class,Consumer,West,Office Supplies,Folders,3,42.82,0.15,109.19,29.57,September,2023Q3
ORD-1803,2023-09-01 18:42:56.146788,Standard Class,Home Office,West,Office Supplies,Pens Set,6,59.33,0.05,338.18,89.89,September,2023Q3
ORD-1804,2023-09-02 02:00:06.005004,Second Class,Home Office,South,Furniture,Filing Cabinet,2,524.81,0.1,944.66,261.76,September,2023Q3
ORD-1805,2023-09-02 09:17:15.863219,Same Day,Corporate,East,Office Supplies,Pens Set,5,66.39,0.15,282.16,71.87,September,2023Q3
ORD-1806,2023-09-02 16:34:25.721434,Standard Class,Consumer,West,Sports,Cycle,2,196.79,0.0,393.58,85.45,September,2023Q3
ORD-1807,2023-09-02 23:51:35.579649,Standard Class,Consumer,West,Sports,Gym Equipment,7,216.72,0.2,1213.63,209.98,September,2023Q3
ORD-1808,2023-09-03 07:08:45.437864,Standard Class,Consumer,East,Furniture,Office Chair,3,446.66,0.05,1272.98,281.26,September,2023Q3
ORD-1809,2023-09-03 14:25:55.296080,Standard Class,Consumer,North,Electronics,Laptop,4,658.86,0.05,2503.67,528.07,September,2023Q3
ORD-1810,2023-09-03 21:43:05.154295,First Class,Consumer,North,Sports,Gym Equipment,6,215.93,0.25,971.68,238.85,September,2023Q3
ORD-1811,2023-09-04 05:00:15.012510,Standard Class,Consumer,South,Clothing,Formal Shirt,7,149.95,0.15,892.2,268.38,September,2023Q3
ORD-1812,2023-09-04 12:17:24.870725,Standard Class,Home Office,East,Electronics,Laptop,1,723.51,0.0,723.51,136.65,September,2023Q3
ORD-1813,2023-09-04 19:34:34.728940,Standard Class,Consumer,North,Sports,Cricket Bat,3,141.08,0.0,423.24,71.89,September,2023Q3
ORD-1814,2023-09-05 02:51:44.587155,Standard Class,Corporate,East,Clothing,Shoes,5,106.19,0.1,477.86,131.02,September,2023Q3
ORD-1815,2023-09-05 10:08:54.445371,Standard Class,Corporate,South,Office Supplies,Folders,3,96.87,0.1,261.55,88.35,September,2023Q3
ORD-1816,2023-09-05 17:26:04.303586,Standard Class,Consumer,South,Office Supplies,Notebooks,5,35.09,0.1,157.91,33.47,September,2023Q3
ORD-1817,2023-09-06 00:43:14.161801,Standard Class,Corporate,West,Furniture,Desk,5,288.29,0.25,1081.09,229.16,September,2023Q3
ORD-1818,2023-09-06 08:00:24.020016,Second Class,Consumer,South,Electronics,Smartphone,6,624.53,0.15,3185.1,691.4,September,2023Q3
ORD-1819,2023-09-06 15:17:33.878231,Standard Class,Consumer,North,Furniture,Desk,5,542.85,0.05,2578.54,563.73,September,2023Q3
ORD-1820,2023-09-06 22:34:43.736447,Standard Class,Corporate,West,Clothing,Shoes,2,73.26,0.0,146.52,32.48,September,2023Q3
ORD-1821,2023-09-07 05:51:53.594662,Same Day,Consumer,North,Electronics,Smartwatch,7,469.41,0.05,3121.58,687.23,September,2023Q3
ORD-1822,2023-09-07 13:09:03.452877,Second Class,Home Office,East,Furniture,Sofa,4,197.48,0.1,710.93,124.11,September,2023Q3
ORD-1823,2023-09-07 20:26:13.311092,Second Class,Consumer,East,Furniture,Bookshelf,3,484.28,0.1,1307.56,237.0,September,2023Q3
ORD-1824,2023-09-08 03:43:23.169307,Standard Class,Corporate,South,Office Supplies,Pens Set,4,44.15,0.05,167.77,55.99,September,2023Q3
ORD-1825,2023-09-08 11:00:33.027522,Standard Class,Consumer,West,Sports,Football,7,146.63,0.05,975.09,177.75,September,2023Q3
ORD-1826,2023-09-08 18:17:42.885738,Standard Class,Consumer,East,Furniture,Office Chair,1,366.78,0.0,366.78,91.0,September,2023Q3
ORD-1827,2023-09-09 01:34:52.743953,Standard Class,Consumer,South,Furniture,Office Chair,7,567.31,0.0,3971.17,694.23,September,2023Q3
ORD-1828,2023-09-09 08:52:02.602168,Standard Class,Corporate,North,Office Supplies,Printer Paper,3,56.62,0.05,161.37,41.22,September,2023Q3
ORD-1829,2023-09-09 16:09:12.460383,First Class,Corporate,South,Furniture,Filing Cabinet,4,233.06,0.0,932.24,162.84,September,2023Q3
ORD-1830,2023-09-09 23:26:22.318598,Standard Class,Corporate,West,Electronics,Tablet,4,647.51,0.0,2590.04,592.9,September,2023Q3
ORD-1831,2023-09-10 06:43:32.176814,Standard Class,Consumer,South,Furniture,Filing Cabinet,6,599.41,0.0,3596.46,746.31,September,2023Q3
ORD-1832,2023-09-10 14:00:42.035029,Standard Class,Corporate,East,Electronics,Headphones,6,707.53,0.05,4032.92,655.03,September,2023Q3
ORD-1833,2023-09-10 21:17:51.893244,Standard Class,Corporate,East,Electronics,Laptop,7,978.04,0.0,6846.28,873.13,September,2023Q3
ORD-1834,2023-09-11 04:35:01.751459,Second Class,Corporate,East,Furniture,Filing Cabinet,7,544.82,0.15,3241.68,564.87,September,2023Q3
ORD-1835,2023-09-11 11:52:11.609674,Standard Class,Consumer,North,Furniture,Filing Cabinet,1,184.11,0.05,174.9,36.66,September,2023Q3
ORD-1836,2023-09-11 19:09:21.467889,Second Class,Corporate,South,Sports,Gym Equipment,5,198.41,0.1,892.84,132.34,September,2023Q3
ORD-1837,2023-09-12 02:26:31.326105,Same Day,Corporate,East,Furniture,Bookshelf,3,296.47,0.1,800.47,177.24,September,2023Q3
ORD-1838,2023-09-12 09:43:41.184320,Standard Class,Consumer,North,Office Supplies,Notebooks,6,67.29,0.0,403.74,117.85,September,2023Q3
ORD-1839,2023-09-12 17:00:51.042535,Standard Class,Corporate,North,Office Supplies,Folders,3,47.11,0.05,134.26,46.73,September,2023Q3
ORD-1840,2023-09-13 00:18:00.900750,First Class,Corporate,North,Electronics,Tablet,1,521.19,0.2,416.95,82.25,September,2023Q3
ORD-1841,2023-09-13 07:35:10.758965,Second Class,Consumer,South,Office Supplies,Stapler,6,93.47,0.1,504.74,146.51,September,2023Q3
ORD-1842,2023-09-13 14:52:20.617180,Standard Class,Consumer,West,Electronics,Laptop,6,418.78,0.25,1884.51,283.17,September,2023Q3
ORD-1843,2023-09-13 22:09:30.475396,First Class,Consumer,North,Sports,Cycle,5,239.83,0.1,1079.24,245.23,September,2023Q3
ORD-1844,2023-09-14 05:26:40.333611,Standard Class,Corporate,North,Electronics,Headphones,3,291.93,0.0,875.79,177.3,September,2023Q3
ORD-1845,2023-09-14 12:43:50.191826,First Class,Corporate,South,Furniture,Filing Cabinet,3,208.71,0.0,626.13,109.09,September,2023Q3
ORD-1846,2023-09-14 20:01:00.050041,Standard Class,Consumer,East,Electronics,Smartphone,3,885.37,0.05,2523.3,567.22,September,2023Q3
ORD-1847,2023-09-15 03:18:09.908256,Standard Class,Corporate,East,Sports,Yoga Mat,5,193.07,0.0,965.35,142.61,September,2023Q3
ORD-1848,2023-09-15 10:35:19.766472,First Class,Home Office,South,Office Supplies,Stapler,6,80.8,0.0,484.8,106.61,September,2023Q3
ORD-1849,2023-09-15 17:52:29.624687,Standard Class,Consumer,East,Office Supplies,Printer Paper,1,42.08,0.15,35.77,8.72,September,2023Q3
ORD-1850,2023-09-16 01:09:39.482902,Standard Class,Home Office,East,Electronics,Monitor,3,656.7,0.0,1970.1,441.74,September,2023Q3
ORD-1851,2023-09-16 08:26:49.341117,Standard Class,Home Office,West,Office Supplies,Stapler,4,80.08,0.0,320.32,97.25,September,2023Q3
ORD-1852,2023-09-16 15:43:59.199332,Same Day,Corporate,West,Electronics,Monitor,5,721.67,0.15,3067.1,647.46,September,2023Q3
ORD-1853,2023-09-16 23:01:09.057547,First Class,Corporate,North,Clothing,Jacket,2,115.15,0.15,195.76,40.95,September,2023Q3
ORD-1854,2023-09-17 06:18:18.915763,Second Class,Home Office,North,Electronics,Headphones,1,961.04,0.0,961.04,171.97,September,2023Q3
ORD-1855,2023-09-17 13:35:28.773978,Standard Class,Corporate,North,Electronics,Tablet,4,756.83,0.15,2573.22,423.8,September,2023Q3
ORD-1856,2023-09-17 20:52:38.632193,First Class,Consumer,South,Electronics,Tablet,3,923.58,0.15,2355.13,507.31,September,2023Q3
ORD-1857,2023-09-18 04:09:48.490408,Standard Class,Corporate,West,Furniture,Desk,2,494.94,0.05,940.39,147.63,September,2023Q3
ORD-1858,2023-09-18 11:26:58.348623,Standard Class,Corporate,South,Office Supplies,Folders,1,79.95,0.0,79.95,20.3,September,2023Q3
ORD-1859,2023-09-18 18:44:08.206839,Second Class,Corporate,North,Electronics,Smartwatch,5,327.61,0.0,1638.05,233.39,September,2023Q3
ORD-1860,2023-09-19 02:01:18.065054,Standard Class,Consumer,East,Clothing,Trousers,2,99.89,0.05,189.79,57.67,September,2023Q3
ORD-1861,2023-09-19 09:18:27.923269,Standard Class,Corporate,East,Furniture,Sofa,6,552.55,0.0,3315.3,715.16,September,2023Q3
ORD-1862,2023-09-19 16:35:37.781484,Standard Class,Consumer,North,Office Supplies,Notebooks,7,43.75,0.25,229.69,64.95,September,2023Q3
ORD-1863,2023-09-19 23:52:47.639699,Standard Class,Home Office,South,Furniture,Office Chair,2,219.75,0.1,395.55,84.38,September,2023Q3
ORD-1864,2023-09-20 07:09:57.497914,First Class,Consumer,South,Furniture,Office Chair,7,314.1,0.1,1978.83,558.61,September,2023Q3
ORD-1865,2023-09-20 14:27:07.356130,Standard Class,Consumer,East,Office Supplies,Pens Set,4,42.87,0.2,137.18,49.8,September,2023Q3
ORD-1866,2023-09-20 21:44:17.214345,Second Class,Consumer,North,Electronics,Monitor,1,936.21,0.2,748.97,151.51,September,2023Q3
ORD-1867,2023-09-21 05:01:27.072560,Standard Class,Consumer,North,Electronics,Smartphone,4,894.94,0.0,3579.76,563.35,September,2023Q3
ORD-1868,2023-09-21 12:18:36.930775,Standard Class,Corporate,East,Clothing,Jacket,4,118.96,0.0,475.84,95.06,September,2023Q3
ORD-1869,2023-09-21 19:35:46.788990,Standard Class,Home Office,North,Sports,Gym Equipment,3,83.78,0.1,226.21,56.68,September,2023Q3
ORD-1870,2023-09-22 02:52:56.647206,Second Class,Corporate,East,Furniture,Sofa,5,488.12,0.0,2440.6,512.15,September,2023Q3
ORD-1871,2023-09-22 10:10:06.505421,Second Class,Consumer,South,Electronics,Camera,2,718.86,0.05,1365.83,213.21,September,2023Q3
ORD-1872,2023-09-22 17:27:16.363636,First Class,Consumer,South,Office Supplies,Printer Paper,1,96.88,0.1,87.19,25.7,September,2023Q3
ORD-1873,2023-09-23 00:44:26.221851,Second Class,Corporate,West,Furniture,Office Chair,6,418.41,0.2,2008.37,552.61,September,2023Q3
ORD-1874,2023-09-23 08:01:36.080066,Standard Class,Home Office,East,Electronics,Laptop,5,512.2,0.05,2432.95,408.26,September,2023Q3
ORD-1875,2023-09-23 15:18:45.938281,Second Class,Consumer,North,Electronics,Laptop,5,643.7,0.15,2735.72,510.94,September,2023Q3
ORD-1876,2023-09-23 22:35:55.796497,First Class,Consumer,East,Office Supplies,Pens Set,1,97.51,0.0,97.51,34.57,September,2023Q3
ORD-1877,2023-09-24 05:53:05.654712,Second Class,Consumer,East,Office Supplies,Pens Set,5,77.14,0.1,347.13,99.59,September,2023Q3
ORD-1878,2023-09-24 13:10:15.512927,Standard Class,Home Office,East,Electronics,Smartphone,3,753.82,0.0,2261.46,341.98,September,2023Q3
ORD-1879,2023-09-24 20:27:25.371142,Standard Class,Corporate,North,Electronics,Smartwatch,5,443.29,0.15,1883.98,439.74,September,2023Q3
ORD-1880,2023-09-25 03:44:35.229357,Second Class,Consumer,West,Electronics,Headphones,3,805.39,0.0,2416.17,554.05,September,2023Q3
ORD-1881,2023-09-25 11:01:45.087572,Second Class,Consumer,South,Office Supplies,Printer Paper,2,81.02,0.1,145.84,52.77,September,2023Q3
ORD-1882,2023-09-25 18:18:54.945788,Standard Class,Home Office,North,Electronics,Tablet,2,498.45,0.0,996.9,199.72,September,2023Q3
ORD-1883,2023-09-26 01:36:04.804003,First Class,Consumer,North,Electronics,Smartphone,4,618.27,0.0,2473.08,390.36,September,2023Q3
ORD-1884,2023-09-26 08:53:14.662218,Same Day,Consumer,North,Clothing,Accessories,3,91.07,0.05,259.55,80.98,September,2023Q3
ORD-1885,2023-09-26 16:10:24.520433,Standard Class,Corporate,West,Electronics,Smartwatch,6,456.27,0.05,2600.74,405.09,September,2023Q3
ORD-1886,2023-09-26 23:27:34.378648,First Class,Consumer,North,Office Supplies,Printer Paper,2,28.86,0.0,57.72,20.44,September,2023Q3
ORD-1887,2023-09-27 06:44:44.236864,Standard Class,Consumer,North,Electronics,Smartphone,5,475.35,0.0,2376.75,535.18,September,2023Q3
ORD-1888,2023-09-27 14:01:54.095079,Standard Class,Corporate,West,Electronics,Tablet,1,668.86,0.1,601.97,115.05,September,2023Q3
ORD-1889,2023-09-27 21:19:03.953294,Standard Class,Home Office,South,Electronics,Smartphone,1,271.15,0.1,244.04,51.91,September,2023Q3
ORD-1890,2023-09-28 04:36:13.811509,Standard Class,Corporate,North,Office Supplies,Notebooks,7,47.39,0.0,331.73,116.94,September,2023Q3
ORD-1891,2023-09-28 11:53:23.669724,First Class,Home Office,North,Clothing,Trousers,3,170.87,0.1,461.35,94.1,September,2023Q3
ORD-1892,2023-09-28 19:10:33.527939,Standard Class,Corporate,North,Clothing,Formal Shirt,6,131.74,0.0,790.44,217.52,September,2023Q3
ORD-1893,2023-09-29 02:27:43.386155,Standard Class,Corporate,North,Furniture,Office Chair,4,440.32,0.05,1673.22,278.32,September,2023Q3
ORD-1894,2023-09-29 09:44:53.244370,Standard Class,Consumer,East,Office Supplies,Stapler,5,56.04,0.0,280.2,84.46,September,2023Q3
ORD-1895,2023-09-29 17:02:03.102585,Standard Class,Corporate,North,Electronics,Camera,3,757.06,0.05,2157.62,309.66,September,2023Q3
ORD-1896,2023-09-30 00:19:12.960800,Standard Class,Home Office,North,Electronics,Headphones,7,406.75,0.0,2847.25,486.78,September,2023Q3
ORD-1897,2023-09-30 07:36:22.819015,Second Class,Consumer,East,Clothing,Trousers,1,162.35,0.25,121.76,36.52,September,2023Q3
ORD-1898,2023-09-30 14:53:32.677231,Standard Class,Consumer,East,Electronics,Laptop,3,354.02,0.0,1062.06,247.05,September,2023Q3
ORD-1899,2023-09-30 22:10:42.535446,First Class,Consumer,South,Electronics,Smartphone,5,742.32,0.0,3711.6,595.12,September,2023Q3
ORD-1900,2023-10-01 05:27:52.393661,First Class,Consumer,East,Electronics,Camera,6,515.63,0.0,3093.78,567.56,October,2023Q4
ORD-1901,2023-10-01 12:45:02.251876,Standard Class,Consumer,South,Electronics,Headphones,6,808.21,0.2,3879.41,703.03,October,2023Q4
ORD-1902,2023-10-01 20:02:12.110091,First Class,Corporate,South,Electronics,Camera,2,665.83,0.1,1198.49,274.54,October,2023Q4
ORD-1903,2023-10-02 03:19:21.968306,Standard Class,Home Office,East,Office Supplies,Printer Paper,5,59.57,0.1,268.07,79.39,October,2023Q4
ORD-1904,2023-10-02 10:36:31.826522,Standard Class,Consumer,South,Furniture,Filing Cabinet,7,243.9,0.2,1365.84,336.38,October,2023Q4
ORD-1905,2023-10-02 17:53:41.684737,Standard Class,Consumer,West,Clothing,Shoes,2,137.61,0.2,220.18,68.98,October,2023Q4
ORD-1906,2023-10-03 01:10:51.542952,Standard Class,Consumer,North,Clothing,Jacket,2,183.57,0.1,330.43,76.33,October,2023Q4
ORD-1907,2023-10-03 08:28:01.401167,Standard Class,Home Office,East,Furniture,Office Chair,2,537.87,0.0,1075.74,293.76,October,2023Q4
ORD-1908,2023-10-03 15:45:11.259382,Second Class,Consumer,North,Electronics,Smartwatch,3,313.21,0.15,798.69,179.77,October,2023Q4
ORD-1909,2023-10-03 23:02:21.117598,Standard Class,Consumer,East,Furniture,Bookshelf,7,336.55,0.0,2355.85,652.21,October,2023Q4
ORD-1910,2023-10-04 06:19:30.975813,Second Class,Consumer,East,Office Supplies,Pens Set,1,93.64,0.1,84.28,21.8,October,2023Q4
ORD-1911,2023-10-04 13:36:40.834028,Standard Class,Consumer,West,Electronics,Camera,6,632.19,0.1,3413.83,577.75,October,2023Q4
ORD-1912,2023-10-04 20:53:50.692243,Second Class,Consumer,North,Office Supplies,Notebooks,3,74.67,0.1,201.61,73.92,October,2023Q4
ORD-1913,2023-10-05 04:11:00.550458,Standard Class,Home Office,East,Furniture,Sofa,1,576.84,0.05,548.0,110.37,October,2023Q4
ORD-1914,2023-10-05 11:28:10.408673,Standard Class,Corporate,East,Office Supplies,Notebooks,6,89.91,0.1,485.51,154.41,October,2023Q4
ORD-1915,2023-10-05 18:45:20.266889,Standard Class,Corporate,East,Furniture,Desk,7,392.82,0.2,2199.79,373.05,October,2023Q4
ORD-1916,2023-10-06 02:02:30.125104,Standard Class,Consumer,East,Electronics,Smartwatch,7,585.11,0.0,4095.77,540.96,October,2023Q4
ORD-1917,2023-10-06 09:19:39.983319,Standard Class,Corporate,East,Sports,Cycle,5,137.22,0.0,686.1,129.97,October,2023Q4
ORD-1918,2023-10-06 16:36:49.841534,First Class,Corporate,South,Clothing,Accessories,6,148.79,0.1,803.47,210.38,October,2023Q4
ORD-1919,2023-10-06 23:53:59.699749,Standard Class,Consumer,South,Electronics,Camera,6,476.63,0.25,2144.84,361.22,October,2023Q4
ORD-1920,2023-10-07 07:11:09.557964,Second Class,Corporate,South,Clothing,Shoes,7,84.98,0.0,594.86,155.65,October,2023Q4
ORD-1921,2023-10-07 14:28:19.416180,Second Class,Consumer,North,Furniture,Bookshelf,6,327.6,0.0,1965.6,436.35,October,2023Q4
ORD-1922,2023-10-07 21:45:29.274395,First Class,Corporate,West,Clothing,Jacket,4,75.1,0.0,300.4,83.47,October,2023Q4
ORD-1923,2023-10-08 05:02:39.132610,Standard Class,Consumer,East,Clothing,Formal Shirt,5,145.54,0.0,727.7,198.25,October,2023Q4
ORD-1924,2023-10-08 12:19:48.990825,Standard Class,Home Office,West,Furniture,Sofa,3,444.08,0.2,1065.79,223.82,October,2023Q4
ORD-1925,2023-10-08 19:36:58.849040,First Class,Consumer,North,Electronics,Smartwatch,3,617.67,0.1,1667.71,286.68,October,2023Q4
ORD-1926,2023-10-09 02:54:08.707256,Second Class,Corporate,West,Electronics,Smartwatch,1,551.03,0.1,495.93,70.03,October,2023Q4
ORD-1927,2023-10-09 10:11:18.565471,Standard Class,Corporate,West,Office Supplies,Pens Set,3,92.45,0.05,263.48,79.67,October,2023Q4
ORD-1928,2023-10-09 17:28:28.423686,Standard Class,Corporate,East,Office Supplies,Pens Set,2,29.1,0.15,49.47,15.62,October,2023Q4
ORD-1929,2023-10-10 00:45:38.281901,Standard Class,Consumer,East,Electronics,Smartwatch,6,823.76,0.0,4942.56,877.11,October,2023Q4
ORD-1930,2023-10-10 08:02:48.140116,Standard Class,Consumer,South,Electronics,Smartwatch,3,919.37,0.0,2758.11,444.54,October,2023Q4
ORD-1931,2023-10-10 15:19:57.998331,Second Class,Corporate,West,Clothing,Shoes,1,111.7,0.05,106.12,30.06,October,2023Q4
ORD-1932,2023-10-10 22:37:07.856547,Standard Class,Consumer,East,Sports,Football,1,177.73,0.0,177.73,26.47,October,2023Q4
ORD-1933,2023-10-11 05:54:17.714762,Standard Class,Consumer,North,Office Supplies,Pens Set,2,95.0,0.05,180.5,67.62,October,2023Q4
ORD-1934,2023-10-11 13:11:27.572977,Standard Class,Corporate,South,Electronics,Monitor,1,422.84,0.0,422.84,54.22,October,2023Q4
ORD-1935,2023-10-11 20:28:37.431192,Standard Class,Corporate,West,Electronics,Monitor,7,644.5,0.0,4511.5,1037.35,October,2023Q4
ORD-1936,2023-10-12 03:45:47.289407,Second Class,Consumer,West,Electronics,Tablet,4,611.8,0.0,2447.2,430.55,October,2023Q4
ORD-1937,2023-10-12 11:02:57.147623,First Class,Consumer,West,Sports,Yoga Mat,7,121.61,0.1,766.14,145.2,October,2023Q4
ORD-1938,2023-10-12 18:20:07.005838,Standard Class,Consumer,East,Electronics,Smartwatch,6,859.39,0.0,5156.34,792.51,October,2023Q4
ORD-1939,2023-10-13 01:37:16.864053,First Class,Corporate,North,Office Supplies,Stapler,6,91.77,0.2,440.5,93.3,October,2023Q4
ORD-1940,2023-10-13 08:54:26.722268,Standard Class,Corporate,North,Electronics,Smartwatch,6,832.99,0.0,4997.94,778.07,October,2023Q4
ORD-1941,2023-10-13 16:11:36.580483,Standard Class,Corporate,North,Office Supplies,Folders,5,41.07,0.15,174.55,40.09,October,2023Q4
ORD-1942,2023-10-13 23:28:46.438698,Standard Class,Home Office,North,Office Supplies,Notebooks,3,33.25,0.2,79.8,26.24,October,2023Q4
ORD-1943,2023-10-14 06:45:56.296914,Standard Class,Consumer,South,Clothing,Jacket,4,133.34,0.2,426.69,95.09,October,2023Q4
ORD-1944,2023-10-14 14:03:06.155129,Standard Class,Consumer,North,Electronics,Monitor,3,311.11,0.15,793.33,165.69,October,2023Q4
ORD-1945,2023-10-14 21:20:16.013344,Standard Class,Consumer,South,Electronics,Camera,4,754.43,0.0,3017.72,447.67,October,2023Q4
ORD-1946,2023-10-15 04:37:25.871559,First Class,Consumer,West,Electronics,Tablet,3,651.91,0.0,1955.73,436.57,October,2023Q4
ORD-1947,2023-10-15 11:54:35.729774,Standard Class,Home Office,South,Sports,Cycle,2,199.25,0.05,378.58,76.76,October,2023Q4
ORD-1948,2023-10-15 19:11:45.587989,Second Class,Corporate,West,Clothing,Shoes,7,131.26,0.0,918.82,176.58,October,2023Q4
ORD-1949,2023-10-16 02:28:55.446205,Standard Class,Consumer,East,Office Supplies,Notebooks,1,57.43,0.0,57.43,16.2,October,2023Q4
